states,actions,rewards,dones,next_states,log_probs
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00262731 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.6023954]], shape=(1, 1), dtype=float32)",0.9782345682382584,False,"[0.         0.         0.         0.         0.4024934  0.00262731
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.5452327]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.00262731
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9602395415306091,False,"[0.00262731 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.390636]], shape=(1, 1), dtype=float32)"
"[0.00262731 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.966887]], shape=(1, 1), dtype=float32)",0.99668869972229,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[2.4427514]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.72759765]], shape=(1, 1), dtype=float32)",0.9760710656642914,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.71141964]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.9632958]], shape=(1, 1), dtype=float32)",0.9764301836490631,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[2.3450313]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9036704182624817,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[17.060997]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9981437353417277,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00185626 0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.223509]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00185626 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.8883690504357219,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00185626 0.         0.
 0.         0.4024934  0.01163095 0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.336693]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00185626 0.         0.
 0.         0.4024934  0.01163095 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.8954377794638276,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00185626 0.
 0.         0.         0.4024934  0.01163095 0.         0.
 0.         0.4024934  0.00456222 0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.397188]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00185626 0.
 0.         0.         0.4024934  0.01163095 0.         0.
 0.         0.4024934  0.00456222 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.05699617]], shape=(1, 1), dtype=float32)",0.9909731915220619,False,"[0.         0.         0.         0.         0.4024934  0.00185626
 0.         0.         0.         0.4024934  0.01163095 0.
 0.         0.         0.4024934  0.00456222 0.         0.
 0.         0.4024934  0.00332719 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.942735]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.00185626
 0.         0.         0.         0.4024934  0.01163095 0.
 0.         0.         0.4024934  0.00456222 0.         0.
 0.         0.4024934  0.00332719 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9910717068240047,False,"[0.00185626 0.         0.         0.         0.4024934  0.01163095
 0.         0.         0.         0.4024934  0.00456222 0.
 0.         0.         0.4024934  0.00332719 0.         0.
 0.         0.4024934  0.00322868 0.         0.         0.
 0.4024934 ]","tf.Tensor([[13.914414]], shape=(1, 1), dtype=float32)"
"[0.00185626 0.         0.         0.         0.4024934  0.01163095
 0.         0.         0.         0.4024934  0.00456222 0.
 0.         0.         0.4024934  0.00332719 0.         0.
 0.         0.4024934  0.00322868 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9939537523314357,False,"[0.01163095 0.         0.         0.         0.4024934  0.00456222
 0.         0.         0.         0.4024934  0.00332719 0.
 0.         0.         0.4024934  0.00322868 0.         0.
 0.         0.4024934  0.00604625 0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.323296]], shape=(1, 1), dtype=float32)"
"[0.01163095 0.         0.         0.         0.4024934  0.00456222
 0.         0.         0.         0.4024934  0.00332719 0.
 0.         0.         0.4024934  0.00322868 0.         0.
 0.         0.4024934  0.00604625 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.8413738]], shape=(1, 1), dtype=float32)",0.9063808871433139,False,"[0.00456222 0.         0.         0.         0.4024934  0.00332719
 0.         0.         0.         0.4024934  0.00322868 0.
 0.         0.         0.4024934  0.00604625 0.         0.
 0.         0.4024934  0.00948173 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.0720718]], shape=(1, 1), dtype=float32)"
"[0.00456222 0.         0.         0.         0.4024934  0.00332719
 0.         0.         0.         0.4024934  0.00322868 0.
 0.         0.         0.4024934  0.00604625 0.         0.
 0.         0.4024934  0.00948173 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9156083641573787,False,"[3.3271918e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 3.2286765e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 6.0462477e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 9.4817327e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 2.5425572e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01]","tf.Tensor([[16.991266]], shape=(1, 1), dtype=float32)"
"[3.3271918e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 3.2286765e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 6.0462477e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 9.4817327e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 2.5425572e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",1.0,False,"[3.2286765e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 6.0462477e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 9.4817327e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 2.5425572e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01]","tf.Tensor([[16.879395]], shape=(1, 1), dtype=float32)"
"[3.2286765e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 6.0462477e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 9.4817327e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 2.5425572e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01]","tf.Tensor([[0.5542643]], shape=(1, 1), dtype=float32)",0.9445735692977906,False,"[6.0462477e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 9.4817327e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 2.5425572e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01]","tf.Tensor([[0.51823336]], shape=(1, 1), dtype=float32)"
"[6.0462477e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 9.4817327e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 2.5425572e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01]","tf.Tensor([[0.6690352]], shape=(1, 1), dtype=float32)",0.9885229110717774,False,"[9.4817327e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 2.5425572e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01]","tf.Tensor([[0.6138362]], shape=(1, 1), dtype=float32)"
"[9.4817327e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 2.5425572e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9669035196304321,False,"[2.5425572e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01]","tf.Tensor([[17.265268]], shape=(1, 1), dtype=float32)"
"[2.5425572e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0249339e-01]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",1.0,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[16.764198]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.06254643]], shape=(1, 1), dtype=float32)",0.906254643201828,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[1.8582345]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.7360571]], shape=(1, 1), dtype=float32)",0.9326489329338074,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.72921604]], shape=(1, 1), dtype=float32)"
